OrderKey;LineNumber;OrderDate;DeliveryDate;CustomerKey;StoreKey;ProductKey;Quantity;UnitPrice;UnitCost
3130007;2;27.07.2023;28.07.2023;1486242;999999;1688;5;8,88;4,08
3130008;0;27.07.2023;01.08.2023;1295385;999999;1782;3;43;21,92
3130008;1;27.07.2023;01.08.2023;1295385;999999;1505;2;230;105,77
3130009;0;27.07.2023;27.07.2023;1555077;480;312;2;259;132,05
3130009;1;27.07.2023;27.07.2023;1555077;480;1357;9;38,99;17,93
3130010;0;27.07.2023;29.07.2023;63601;999999;651;2;170,82508;78,5500842
3130010;1;27.07.2023;29.07.2023;63601;999999;557;2;675,93717;223,9575704
3130011;0;27.07.2023;27.07.2023;403275;240;173;2;80,809312;41,1956704
3130012;0;27.07.2023;27.07.2023;1256800;560;427;2;469;215,68
3130012;1;27.07.2023;27.07.2023;1256800;560;1609;2;259,99;86,14
3130013;0;27.07.2023;30.07.2023;248836;999999;439;5;736,32039;338,6020026
3130014;0;27.07.2023;31.07.2023;257250;999999;1392;1;56,6268579;18,7570704
3130015;0;27.07.2023;27.07.2023;978297;420;1942;1;231,59228;118,06968
3130015;1;27.07.2023;27.07.2023;978297;420;459;1;208,3628;106,2272
3130016;0;27.07.2023;29.07.2023;1495585;999999;523;1;139;70,87
3130016;1;27.07.2023;29.07.2023;1495585;999999;1787;3;43;21,92
3130016;2;27.07.2023;29.07.2023;1495585;999999;2515;1;3,35;1,71
3130017;0;27.07.2023;27.07.2023;1515866;560;1426;7;589;195,15
3130017;1;27.07.2023;27.07.2023;1515866;560;2063;2;179,99;82,77
3130017;2;27.07.2023;27.07.2023;1515866;560;616;3;499;254,4
3130017;3;27.07.2023;27.07.2023;1515866;560;614;6;999;459,4
3130017;4;27.07.2023;27.07.2023;1515866;560;436;1;369;188,13
3130017;5;27.07.2023;27.07.2023;1515866;560;2156;4;149;75,96
3130017;6;27.07.2023;27.07.2023;1515866;560;770;2;52,9;26,97
3130018;0;27.07.2023;31.07.2023;1976058;999999;1610;3;289,99;96,08
3130018;1;27.07.2023;31.07.2023;1976058;999999;354;2;382,95;195,24
3130018;2;27.07.2023;31.07.2023;1976058;999999;1553;1;268;123,24
3130019;0;27.07.2023;30.07.2023;1124349;999999;1508;1;231,6;106,50512
3130019;1;27.07.2023;30.07.2023;1124349;999999;431;4;284,868;145,23636
3130020;0;27.07.2023;30.07.2023;2024515;999999;479;4;259;119,11
3130020;1;27.07.2023;30.07.2023;2024515;999999;1495;3;230;105,77
3130020;2;27.07.2023;30.07.2023;2024515;999999;1184;6;890;409,28
3130021;0;27.07.2023;27.07.2023;1041130;380;1554;10;230,056;105,79488
3130022;0;27.07.2023;27.07.2023;2060001;585;1503;9;269;123,7
3130023;0;27.07.2023;27.07.2023;1700065;670;1577;1;219;72,56
3130023;1;27.07.2023;27.07.2023;1700065;670;1064;3;627;207,74
3130023;2;27.07.2023;27.07.2023;1700065;670;1501;1;229;105,31
3130024;0;27.07.2023;29.07.2023;1905803;999999;91;10;149,99;49,69
3130025;0;27.07.2023;27.07.2023;1340501;480;2506;5;4,74;2,42
3130025;1;27.07.2023;27.07.2023;1340501;480;2413;7;36,83;18,78
3130025;2;27.07.2023;27.07.2023;1340501;480;164;1;1592,2;527,53
3130025;3;27.07.2023;27.07.2023;1340501;480;1426;1;589;195,15
3130026;0;27.07.2023;27.07.2023;1697063;560;2143;4;163;83,1
3130026;1;27.07.2023;27.07.2023;1697063;560;1667;3;5,5;2,8
3130026;2;27.07.2023;27.07.2023;1697063;560;405;5;699;321,44
3130027;0;27.07.2023;29.07.2023;772279;999999;1678;7;15,1820832;5,033728
3130027;1;27.07.2023;29.07.2023;772279;999999;47;6;134,787056;68,719376
3130027;2;27.07.2023;29.07.2023;772279;999999;419;2;331,68672;169,1062944
3130027;3;27.07.2023;29.07.2023;772279;999999;592;7;448,54112;228,675072
3130027;4;27.07.2023;29.07.2023;772279;999999;1077;1;510,56384;169,1602272
3130028;0;27.07.2023;27.07.2023;1274370;585;802;2;15,5;7,9
3130029;0;27.07.2023;01.08.2023;1874875;999999;431;3;369;188,13
3130029;1;27.07.2023;01.08.2023;1874875;999999;352;1;320;163,15
3130030;0;27.07.2023;31.07.2023;605947;999999;2404;1;571,6786912;189,4119936
3130030;1;27.07.2023;31.07.2023;605947;999999;1330;2;20,6652512;9,5011616
3130030;2;27.07.2023;31.07.2023;605947;999999;1769;3;30,56192;14,0584832
3130030;3;27.07.2023;31.07.2023;605947;999999;68;2;23,0922272;11,775328
3130030;4;27.07.2023;31.07.2023;605947;999999;556;10;448,54112;228,675072
3130030;5;27.07.2023;31.07.2023;605947;999999;2507;1;4,2606912;2,1752896
3130031;0;27.07.2023;29.07.2023;1697635;999999;1415;3;300;137,96
3131000;0;28.07.2023;30.07.2023;1477706;999999;1506;2;288;132,44
3131000;1;28.07.2023;30.07.2023;1477706;999999;714;4;158;72,66
3131000;2;28.07.2023;30.07.2023;1477706;999999;1795;1;43;21,92
3131000;3;28.07.2023;30.07.2023;1477706;999999;1970;7;899;413,42
3131000;4;28.07.2023;30.07.2023;1477706;999999;1980;3;129,99;66,27
3131000;5;28.07.2023;30.07.2023;1477706;999999;1495;6;230;105,77
3131001;0;28.07.2023;01.08.2023;1868350;999999;320;3;699;321,44
3131001;1;28.07.2023;01.08.2023;1868350;999999;1473;2;269;123,7
3131002;0;28.07.2023;02.08.2023;1728923;999999;1648;1;109,99;56,08
3131003;0;28.07.2023;30.07.2023;578215;999999;846;3;14,169012;7,2207465
3131003;1;28.07.2023;30.07.2023;578215;999999;1316;2;9,0736173;4,6230943
3131003;2;28.07.2023;30.07.2023;578215;999999;264;3;435,9696;222,2718344
3131004;0;28.07.2023;28.07.2023;1418446;480;501;4;59;30,08
3131004;1;28.07.2023;28.07.2023;1418446;480;694;1;102;52
3131004;2;28.07.2023;28.07.2023;1418446;480;45;3;232;106,69
3131004;4;28.07.2023;28.07.2023;1418446;480;1118;4;334;153,59
3131004;5;28.07.2023;28.07.2023;1418446;480;475;8;819;271,35
3131005;0;28.07.2023;03.08.2023;815635;999999;482;3;162,58033;74,7687864
3131005;1;28.07.2023;03.08.2023;815635;999999;1474;7;188,92016;86,8760255
3131005;2;28.07.2023;03.08.2023;815635;999999;437;3;454,044173;231,4816922
3131006;0;28.07.2023;30.07.2023;1335519;999999;2102;7;791;363,75
3131006;1;28.07.2023;30.07.2023;1335519;999999;579;1;229;116,75
3131006;2;28.07.2023;30.07.2023;1335519;999999;368;1;1299;430,38
3131006;3;28.07.2023;30.07.2023;1335519;999999;2100;5;1475;488,7
3131007;0;28.07.2023;30.07.2023;1636269;999999;1334;1;35,99;16,55
3131008;0;28.07.2023;28.07.2023;931362;360;1615;3;225,3541289;74,6647288
3131008;1;28.07.2023;28.07.2023;931362;360;2089;2;200,105825;102,0190008
3131008;2;28.07.2023;28.07.2023;931362;360;1577;1;170,18709;56,3871016
3131009;0;28.07.2023;28.07.2023;775309;290;145;1;2633,973917;872,6839814
3131009;1;28.07.2023;28.07.2023;775309;290;1568;4;254,3156;116,9488452
3131009;2;28.07.2023;28.07.2023;775309;290;110;2;120,7908273;55,5497932
3131010;0;28.07.2023;28.07.2023;2020208;490;443;1;349;160,49
3131010;1;28.07.2023;28.07.2023;2020208;490;1238;4;168;85,65
3131010;2;28.07.2023;28.07.2023;2020208;490;2503;1;9,99;5,09
3131010;3;28.07.2023;28.07.2023;2020208;490;1584;7;9,99;5,09
3131010;4;28.07.2023;28.07.2023;2020208;490;1527;5;268;123,24
3131011;0;28.07.2023;30.07.2023;486946;999999;1665;2;4,5322673;2,3070058
3131012;0;28.07.2023;28.07.2023;2063614;605;737;5;159;73,12
3131012;1;28.07.2023;28.07.2023;2063614;605;1071;1;338;155,43
3131012;2;28.07.2023;28.07.2023;2063614;605;2056;3;199,99;91,97
3131012;3;28.07.2023;28.07.2023;2063614;605;177;2;56,9;29,01
3131012;4;28.07.2023;28.07.2023;2063614;605;1616;2;56,99;26,21
3131013;0;28.07.2023;28.07.2023;176878;35;1658;1;164,9146064;84,0841088
3131013;1;28.07.2023;28.07.2023;176878;35;1655;1;434,7994064;144,0585088
3131013;2;28.07.2023;28.07.2023;176878;35;1459;2;383,83616;176,5196528
3131013;3;28.07.2023;28.07.2023;176878;35;1051;2;506,78368;233,0455248
3131013;4;28.07.2023;28.07.2023;176878;35;618;1;448,30864;148,5266016
3131014;0;28.07.2023;29.07.2023;2048406;999999;428;1;969;321,05
3131014;1;28.07.2023;29.07.2023;2048406;999999;1544;6;238;109,45
3131015;0;28.07.2023;29.07.2023;424845;999999;1507;7;242,50809;111,5173906
3131015;1;28.07.2023;29.07.2023;424845;999999;1293;7;540,42065;179,0563478
3131015;2;28.07.2023;29.07.2023;424845;999999;1519;1;281,5637;129,4829712
3131016;0;28.07.2023;29.07.2023;101321;999999;453;3;344,702864;175,7399856
3131016;1;28.07.2023;29.07.2023;101321;999999;1635;2;34,3203504;11,3651488
3131017;0;28.07.2023;30.07.2023;478286;999999;2140;3;1498,6455;496,5330436
3131018;0;28.07.2023;30.07.2023;1530358;999999;1569;1;299;137,5
3132000;0;29.07.2023;01.08.2023;558435;999999;891;2;54,4871173;27,7748966
3132000;1;29.07.2023;01.08.2023;558435;999999;2451;6;27,2390173;13,8874483
3132000;2;29.07.2023;01.08.2023;558435;999999;2379;3;363,2989173;167,0671838
3132000;3;29.07.2023;01.08.2023;558435;999999;1470;4;117,16683;59,7369179
3132001;0;29.07.2023;30.07.2023;592804;999999;1206;7;1416,9012;469,4484322
3132002;0;29.07.2023;30.07.2023;1200142;999999;1574;3;59,99;27,59
3132003;0;29.07.2023;29.07.2023;1326717;590;1601;10;159,99;73,57
3132004;0;29.07.2023;29.07.2023;1675690;510;1703;7;5,39;2,75
3132004;1;29.07.2023;29.07.2023;1675690;510;1613;5;109,99;56,08
3132004;2;29.07.2023;29.07.2023;1675690;510;1584;3;9,99;5,09
3132004;3;29.07.2023;29.07.2023;1675690;510;294;4;299;152,44
3132005;0;29.07.2023;04.08.2023;899731;999999;2137;4;148,04801;75,477237
3132006;0;29.07.2023;31.07.2023;620985;999999;1599;1;52,5706676;24,1781474
3132007;0;29.07.2023;29.07.2023;105286;35;2513;2;194,9018064;64,5774352
3132007;1;29.07.2023;29.07.2023;105286;35;630;1;376,33936;173,0711248
3132008;0;29.07.2023;31.07.2023;283921;999999;1666;1;22,325202;7,40208
3132009;0;29.07.2023;29.07.2023;878178;330;2506;1;4,3051998;2,1980134
3132009;1;29.07.2023;29.07.2023;878178;330;524;3;162,58033;74,7687864
3132009;2;29.07.2023;29.07.2023;878178;330;1594;9;9,0736173;4,6230943
3132010;0;29.07.2023;29.07.2023;774786;300;1581;3;198,91113;65,9040712
3132010;1;29.07.2023;29.07.2023;774786;300;459;2;245,142073;124,977952
3132010;2;29.07.2023;29.07.2023;774786;300;1656;9;145,3141173;66,8214239
3132010;3;29.07.2023;29.07.2023;774786;300;1397;5;24,5142073;11,2716307
3132010;4;29.07.2023;29.07.2023;774786;300;1816;7;29,06464;14,8138837
3132011;0;29.07.2023;29.07.2023;346012;74;33;2;337,059;111,678882
3132012;0;29.07.2023;29.07.2023;1833604;660;381;6;699;321,44
3132012;1;29.07.2023;29.07.2023;1833604;660;495;2;139;70,87
3132012;2;29.07.2023;29.07.2023;1833604;660;1428;6;268;123,24
3132013;0;29.07.2023;01.08.2023;1618873;999999;436;2;369;188,13
3132013;1;29.07.2023;01.08.2023;1618873;999999;2100;4;1475;488,7
3132013;2;29.07.2023;01.08.2023;1618873;999999;1582;1;17,99;8,27
3132014;0;29.07.2023;31.07.2023;97064;999999;446;6;329,784232;168,1382304
3132015;0;29.07.2023;31.07.2023;56887;999999;537;5;193,41744;98,6129072
3132015;1;29.07.2023;31.07.2023;56887;999999;1736;1;41,98208;21,4108608
3132016;0;29.07.2023;01.08.2023;447160;999999;2488;1;13,6149673;6,9391828
3132017;0;29.07.2023;01.08.2023;2071081;999999;518;3;869;287,92
3132017;1;29.07.2023;01.08.2023;2071081;999999;1641;2;12,66;5,82
3132018;0;29.07.2023;29.07.2023;159809;60;1438;2;434,8144;199,9546496
3132019;0;29.07.2023;31.07.2023;1087142;999999;1637;6;13,9802089;6,4266997
3132019;1;29.07.2023;31.07.2023;1087142;999999;1594;1;7,7633289;3,9554899
3132019;2;29.07.2023;31.07.2023;1087142;999999;2092;2;614,69401;282,6737625
3132020;0;29.07.2023;31.07.2023;1979213;999999;1648;1;109,99;56,08
3132020;1;29.07.2023;31.07.2023;1979213;999999;430;2;269,95;137,63
3132021;0;29.07.2023;31.07.2023;87178;999999;1526;1;356,84768;164,104952
3132021;1;29.07.2023;31.07.2023;87178;999999;768;1;26,838544;13,6891568
3132022;0;29.07.2023;05.08.2023;1191804;999999;1647;1;139,8720289;64,3213947
3132022;1;29.07.2023;05.08.2023;1191804;999999;1624;4;170,18709;56,3871016
3132022;2;29.07.2023;05.08.2023;1191804;999999;1485;6;178,7353;82,1949247
3132022;3;29.07.2023;05.08.2023;1191804;999999;1701;9;3,8700078;1,9738594
3132023;0;29.07.2023;30.07.2023;1773387;999999;1709;1;70,13;32,25
3132024;0;29.07.2023;31.07.2023;1439004;999999;843;4;26,9;13,71
3132025;0;29.07.2023;30.07.2023;218503;999999;1569;2;395,2182;181,7475
3132025;1;29.07.2023;30.07.2023;218503;999999;1463;2;387,2874;178,099332
3132026;0;29.07.2023;02.08.2023;1797444;999999;1370;4;47,44;21,82
3132026;1;29.07.2023;02.08.2023;1797444;999999;419;7;369;188,13
3132026;2;29.07.2023;02.08.2023;1797444;999999;1598;2;57,88;26,62
3132026;3;29.07.2023;02.08.2023;1797444;999999;427;3;469;215,68
3132027;0;29.07.2023;29.07.2023;903562;360;2196;4;62,1299445;31,6750036
3132028;0;29.07.2023;29.07.2023;974079;380;124;1;217,5830289;100,0606836
3132029;0;29.07.2023;01.08.2023;1269285;999999;1540;3;380;125,9
3132030;0;29.07.2023;29.07.2023;1820210;510;459;8;269,9;137,6
3132031;0;29.07.2023;02.08.2023;1429123;999999;1496;1;288;132,44
3132032;0;29.07.2023;02.08.2023;1392493;999999;1461;1;308;141,64
3132032;1;29.07.2023;02.08.2023;1392493;999999;1600;4;57,88;26,62
3132032;2;29.07.2023;02.08.2023;1392493;999999;1437;3;199;91,51
3132033;0;29.07.2023;29.07.2023;407572;240;1428;2;243,41636;111,9351948
3132033;1;29.07.2023;29.07.2023;407572;240;1603;1;99,9006173;50,9357816
3132033;2;29.07.2023;29.07.2023;407572;240;1495;1;208,9021;96,0677179
3132033;3;29.07.2023;29.07.2023;407572;240;61;7;164,39687;75,6043948
3132034;0;29.07.2023;04.08.2023;1670542;999999;397;7;699;321,44
3132034;1;29.07.2023;04.08.2023;1670542;999999;1639;1;9,99;5,09
3133000;0;30.07.2023;30.07.2023;1371116;480;2504;3;9,99;5,09
3133001;0;30.07.2023;05.08.2023;2033275;999999;1613;6;109,99;56,08
3133001;1;30.07.2023;05.08.2023;2033275;999999;1536;1;298;137,04
3133001;2;30.07.2023;05.08.2023;2033275;999999;612;2;2499;827,97
3133002;0;30.07.2023;02.08.2023;1064574;999999;1384;5;13,2030989;6,7297726
3133002;1;30.07.2023;02.08.2023;1064574;999999;1663;3;5,3542879;2,4634387
3133002;2;30.07.2023;02.08.2023;1064574;999999;1629;2;7,7633289;3,9554899
3133002;3;30.07.2023;02.08.2023;1064574;999999;2112;3;614,69401;282,6737625
3134000;0;31.07.2023;01.08.2023;1632028;999999;409;2;326;166,2
3134000;1;31.07.2023;01.08.2023;1632028;999999;1436;1;258;118,65
3134001;0;31.07.2023;03.08.2023;1575730;999999;2517;1;3,35;1,71
3134002;0;31.07.2023;31.07.2023;697366;170;163;1;1444,427918;478,5699407
3134003;0;31.07.2023;31.07.2023;153547;35;923;1;2,9672094;1,5059706
3134003;1;31.07.2023;31.07.2023;153547;35;456;7;833,50254;383,2918836
3134003;2;31.07.2023;31.07.2023;153547;35;1430;3;445,82694;205,02075
3134003;3;31.07.2023;31.07.2023;153547;35;2489;8;22,3509894;11,3916984
3134004;0;31.07.2023;11.08.2023;1864885;999999;1721;1;70,13;32,25
3134005;0;31.07.2023;31.07.2023;1799940;610;1603;1;109,99;56,08
3134005;1;31.07.2023;31.07.2023;1799940;610;2107;3;791;363,75
3134006;0;31.07.2023;02.08.2023;854611;999999;2383;3;576,9637681;191,1630768
3134007;0;31.07.2023;02.08.2023;778716;999999;1572;1;52,6079481;24,1947573
3134007;1;31.07.2023;02.08.2023;778716;999999;154;4;426,3520843;196,0619028
3134007;2;31.07.2023;02.08.2023;778716;999999;352;1;290,3008;148,0080485
3134007;3;31.07.2023;02.08.2023;778716;999999;704;3;198,67461;65,8257064
3134008;0;31.07.2023;31.07.2023;687840;120;1314;1;185,97395;85,5208013
3134008;1;31.07.2023;31.07.2023;687840;120;1536;2;270,34262;124,3213176
3134009;0;31.07.2023;02.08.2023;271408;999999;54;4;391,14032;129,5916594
3134009;1;31.07.2023;02.08.2023;271408;999999;1581;1;289,39098;95,8822352
3134010;0;31.07.2023;02.08.2023;192628;999999;522;3;416,00574;191,302998
3134010;1;31.07.2023;02.08.2023;192628;999999;1618;3;87,9576294;40,4524578
3134010;2;31.07.2023;02.08.2023;192628;999999;1503;1;401,09514;184,444122
3134011;0;31.07.2023;04.08.2023;1402375;999999;103;3;115;52,88
3134011;1;31.07.2023;04.08.2023;1402375;999999;1291;1;366,55;121,45
3134011;2;31.07.2023;04.08.2023;1402375;999999;1759;3;104,89;34,75
3134011;3;31.07.2023;04.08.2023;1402375;999999;457;1;219,95;112,14
3134011;4;31.07.2023;04.08.2023;1402375;999999;1441;2;200;91,97
3134011;5;31.07.2023;04.08.2023;1402375;999999;1521;5;310;142,56
3134011;6;31.07.2023;04.08.2023;1402375;999999;603;3;229;116,75
3134012;0;31.07.2023;04.08.2023;1882272;999999;1447;3;299;137,5
3134013;0;31.07.2023;31.07.2023;43965;35;377;7;893,14494;410,7273876
3134014;0;31.07.2023;01.08.2023;900551;999999;1597;1;45,033534;20,711691
3134014;1;31.07.2023;01.08.2023;900551;999999;171;1;77,02695;35,4246165
3134014;2;31.07.2023;01.08.2023;900551;999999;86;6;77,7972195;35,774739
3134014;3;31.07.2023;01.08.2023;900551;999999;1472;2;185,95395;85,5154755
3135000;0;01.08.2023;01.08.2023;932044;420;1425;1;414,06417;137,1890871
3135001;0;01.08.2023;05.08.2023;1210308;999999;350;1;399;203,42
3135002;0;01.08.2023;01.08.2023;1681030;530;1431;5;256;117,73
3135002;1;01.08.2023;01.08.2023;1681030;530;1096;7;632;209,39
3135003;0;01.08.2023;05.08.2023;202244;999999;2500;2;31,5020576;16,0564872
3135004;0;01.08.2023;01.08.2023;593592;230;846;2;14,220648;7,247061
3135004;1;01.08.2023;01.08.2023;593592;230;448;1;246,035442;125,433408
3135005;0;01.08.2023;04.08.2023;655620;999999;1424;1;182,316;83,8380126
3135006;0;01.08.2023;01.08.2023;461388;255;1417;2;244,30344;112,3431192
3135006;1;01.08.2023;01.08.2023;461388;255;1577;3;199,63602;66,1442448
3135006;2;01.08.2023;01.08.2023;461388;255;1597;6;52,7622504;24,2662596
3135006;3;01.08.2023;01.08.2023;461388;255;1638;4;12,6618462;5,8249962
3135006;4;01.08.2023;01.08.2023;461388;255;1578;4;199,63602;66,1442448
3135007;0;01.08.2023;02.08.2023;375982;999999;2109;2;341,9806;174,3503424
3135007;1;01.08.2023;02.08.2023;375982;999999;896;6;55,4207784;28,2615424
3135007;2;01.08.2023;02.08.2023;375982;999999;1659;1;345,2875192;114,4008112
3135008;0;01.08.2023;01.08.2023;538695;270;1138;1;357,248202;164,2849476
3135008;1;01.08.2023;01.08.2023;538695;270;594;1;272,56242;125,34225
3135009;0;01.08.2023;01.08.2023;1295694;550;1669;10;6,89;3,17
3135009;1;01.08.2023;01.08.2023;1295694;550;425;1;369;188,13
3135010;0;01.08.2023;01.08.2023;616507;170;1655;3;264,3490842;87,5846064
3135010;1;01.08.2023;01.08.2023;616507;170;100;1;109,3896;50,3009844
3135010;2;01.08.2023;01.08.2023;616507;170;817;3;8,66001;4,4120472
3135010;3;01.08.2023;01.08.2023;616507;170;1643;3;52,7622504;24,2662596
3135011;0;01.08.2023;01.08.2023;1476958;605;1424;3;200;91,97
3135011;1;01.08.2023;01.08.2023;1476958;605;1707;6;70,13;32,25
3135011;2;01.08.2023;01.08.2023;1476958;605;308;4;500;229,93
3135011;3;01.08.2023;01.08.2023;1476958;605;1650;1;289,99;96,08
3135011;4;01.08.2023;01.08.2023;1476958;605;160;1;1099,99;505,85
3135011;5;01.08.2023;01.08.2023;1476958;605;702;7;79;40,28
3135011;6;01.08.2023;01.08.2023;1476958;605;1711;5;70,13;32,25
3135012;0;01.08.2023;01.08.2023;1288035;510;1645;2;57,88;26,62
3135012;1;01.08.2023;01.08.2023;1288035;510;1590;3;22,89;7,58
3135012;2;01.08.2023;01.08.2023;1288035;510;1655;1;289,99;96,08
3135013;0;01.08.2023;06.08.2023;1830112;999999;1405;5;35,99;16,55
3135014;0;01.08.2023;01.08.2023;49918;40;668;1;221,8671;102,02868
3135014;1;01.08.2023;01.08.2023;49918;40;1255;1;30,170907;15,379767
3135015;0;01.08.2023;01.08.2023;478380;240;323;6;336,37302;154,6860102
3135016;0;01.08.2023;03.08.2023;863118;999999;1564;1;275,29716;91,2126948
3135016;1;01.08.2023;03.08.2023;863118;999999;114;2;227,8858842;75,5061714
3135016;2;01.08.2023;03.08.2023;863118;999999;167;5;62,89902;32,0693844
3135016;3;01.08.2023;03.08.2023;863118;999999;1548;2;242,48028;111,5044656
3135017;0;01.08.2023;04.08.2023;1938257;999999;887;7;50;25,49
3135018;0;01.08.2023;03.08.2023;1885313;999999;1449;3;300;137,96
3135018;1;01.08.2023;03.08.2023;1885313;999999;1546;6;302;100,06
3135019;0;01.08.2023;04.08.2023;892873;999999;2119;3;148,58754;75,752298
3135019;1;01.08.2023;04.08.2023;892873;999999;637;1;208,75182;106,426965
3135019;2;01.08.2023;04.08.2023;892873;999999;1471;2;208,75182;95,9984898
3136000;0;02.08.2023;05.08.2023;106622;999999;1306;1;103,32192;47,5128888
3136001;0;02.08.2023;02.08.2023;736164;300;484;2;117,43257;59,8724041
3136001;1;02.08.2023;02.08.2023;736164;300;1669;3;6,2721737;2,8857461
3136001;2;02.08.2023;02.08.2023;736164;300;1483;1;244,87877;112,607821
3136002;0;02.08.2023;03.08.2023;1364104;999999;1424;1;200;91,97
3136002;1;02.08.2023;03.08.2023;1364104;999999;2500;1;23,72;12,09
3136002;2;02.08.2023;03.08.2023;1364104;999999;603;3;229;116,75
3136003;0;02.08.2023;05.08.2023;1296508;999999;193;2;699;321,44
3136003;1;02.08.2023;05.08.2023;1296508;999999;1634;4;9,99;5,09
3136003;2;02.08.2023;05.08.2023;1296508;999999;1573;2;58,99;27,13
3136003;3;02.08.2023;05.08.2023;1296508;999999;1639;2;9,99;5,09
3136004;0;02.08.2023;05.08.2023;515502;999999;1605;10;263,9865967;87,4645064
3136005;0;02.08.2023;05.08.2023;322643;999999;1630;1;30,46659;10,08898
3136006;0;02.08.2023;05.08.2023;373834;999999;477;2;823,889;272,97479
3136006;1;02.08.2023;05.08.2023;373834;999999;1576;3;17,28969;8,81122
3136006;2;02.08.2023;05.08.2023;373834;999999;565;1;930,369;427,83664
3136007;0;02.08.2023;03.08.2023;655663;999999;1569;3;272,18867;125,170375
3136008;0;02.08.2023;04.08.2023;1506471;999999;1420;1;199;91,51
3136009;0;02.08.2023;02.08.2023;418999;240;1606;9;145,6436967;66,9729781
3136009;1;02.08.2023;02.08.2023;418999;240;559;1;228,49283;105,0793919
3136009;2;02.08.2023;02.08.2023;418999;240;1734;6;25,48924;12,9995124
3136009;3;02.08.2023;02.08.2023;418999;240;126;4;130,541322;66,5542263
3136009;4;02.08.2023;02.08.2023;418999;240;2113;2;462,44764;235,7663667
3136009;5;02.08.2023;02.08.2023;418999;240;1423;6;172,05237;79,1167803
3136009;6;02.08.2023;02.08.2023;418999;240;1656;10;145,6436967;66,9729781
3136010;0;02.08.2023;02.08.2023;472325;255;332;3;199,36227;101,6383445
3136010;1;02.08.2023;02.08.2023;472325;255;604;1;454,25467;231,587952
3136010;2;02.08.2023;02.08.2023;472325;255;529;6;791,07677;262,1022136
3136010;3;02.08.2023;02.08.2023;472325;255;108;7;121,0647867;55,6757828
3136010;4;02.08.2023;02.08.2023;472325;255;1781;1;39,14419;19,9544336
3136010;5;02.08.2023;02.08.2023;472325;255;1547;1;232,13415;106,7543991
3136011;0;02.08.2023;05.08.2023;187105;999999;738;2;346,43232;114,7784976
3136011;1;02.08.2023;05.08.2023;187105;999999;1926;1;197,5120056;100,6932888
3136011;2;02.08.2023;05.08.2023;187105;999999;700;3;241,59096;111,1014528
3136012;0;02.08.2023;03.08.2023;1564342;999999;1424;3;200;91,97
3136012;1;02.08.2023;03.08.2023;1564342;999999;2422;1;25,99;13,25
3136012;2;02.08.2023;03.08.2023;1564342;999999;1480;3;129;65,77
3136012;3;02.08.2023;03.08.2023;1564342;999999;551;3;2295;760,38
3136013;0;02.08.2023;02.08.2023;356566;80;413;1;797,269;366,63726
3136013;1;02.08.2023;02.08.2023;356566;80;1603;1;146,39669;74,64248
3136014;0;02.08.2023;02.08.2023;1221098;510;159;5;1099,99;505,85
3136015;0;02.08.2023;06.08.2023;86799;999999;1331;4;41,0096856;18,8562504
3136015;1;02.08.2023;06.08.2023;86799;999999;896;1;63,4062312;32,3336832
3136016;0;02.08.2023;02.08.2023;1899811;490;1616;1;56,99;26,21
3136016;1;02.08.2023;02.08.2023;1899811;490;1572;3;57,99;26,67
3136016;2;02.08.2023;02.08.2023;1899811;490;440;5;219,95;112,14
3136017;0;02.08.2023;02.08.2023;957915;400;528;1;641,46537;212,5294605
3136018;0;02.08.2023;04.08.2023;1335416;999999;401;2;326;166,2
3136018;1;02.08.2023;04.08.2023;1335416;999999;1668;1;6,99;3,56
3136018;2;02.08.2023;04.08.2023;1335416;999999;1490;2;129;65,77
3136018;3;02.08.2023;04.08.2023;1335416;999999;1440;6;189;86,91
3136019;0;02.08.2023;03.08.2023;509241;999999;1337;2;43,1860552;19,8634006
3136020;0;02.08.2023;04.08.2023;618449;999999;301;1;290,39527;148,0560712
3136020;1;02.08.2023;04.08.2023;618449;999999;174;1;118,251867;39,1806032
3136020;3;02.08.2023;04.08.2023;618449;999999;118;3;154,7469967;78,8983011
3136020;4;02.08.2023;04.08.2023;618449;999999;853;2;210,195197;69,640245
3136020;5;02.08.2023;04.08.2023;618449;999999;1063;1;307,69154;141,4925919
3136021;0;02.08.2023;03.08.2023;2051141;999999;1699;3;6,88;3,16
3136021;1;02.08.2023;03.08.2023;2051141;999999;1485;1;230;105,77
3136021;2;02.08.2023;03.08.2023;2051141;999999;1757;1;55,9;28,5
3136021;3;02.08.2023;03.08.2023;2051141;999999;147;1;2899,99;960,82
3136022;0;02.08.2023;02.08.2023;241503;100;1465;3;264,869;121,79981
3136023;0;02.08.2023;02.08.2023;1947365;430;1591;5;12,66;5,82
3136023;1;02.08.2023;02.08.2023;1947365;430;1318;1;16,99;8,66
3136023;2;02.08.2023;02.08.2023;1947365;430;462;2;869;287,92
3136023;3;02.08.2023;02.08.2023;1947365;430;1578;1;219;72,56
3136024;0;02.08.2023;04.08.2023;1940854;999999;83;2;99,99;45,98
3136024;1;02.08.2023;04.08.2023;1940854;999999;537;5;129;65,77
3136025;0;02.08.2023;02.08.2023;1145627;390;1817;1;25,06336;12,7744813
3136025;1;02.08.2023;02.08.2023;1145627;390;1567;4;304,67647;100,9426824
3136026;0;02.08.2023;02.08.2023;2088300;650;346;6;659;303,05
